Zeit;TE1;TE2;Ush;TMref;TM11;TM12;UBE1;TM21;TM22;UBE2;UCE
886.732994;2;35;4294967283;1036;1024;1023;858;902;902;829;1826
887.232926;3;35;4294967286;1037;1025;1023;858;901;901;829;1827
887.732912;2;35;4294967291;1037;1025;1023;858;902;904;828;1828
888.233399;3;35;4294967291;1037;1023;1023;859;903;904;828;1828
888.732936;3;36;4294967290;1037;1024;1022;858;903;904;829;1827
889.232266;2;36;4294967283;1036;1025;1023;858;902;905;829;1827
889.733631;3;35;4294967292;1036;1024;1023;858;903;902;829;1826
890.232214;2;35;4294967288;1037;1025;1023;858;904;906;829;1830
890.732358;3;35;4294967285;1036;1025;1023;859;904;907;830;1825
891.232898;3;35;4294967289;1036;1024;1024;859;905;906;830;1828
891.732989;3;35;4294967288;1037;1026;1023;859;906;913;830;1827
892.232291;3;35;4294967279;1036;1025;1023;858;906;906;830;1830
892.732351;2;35;4294967278;1037;1024;1023;859;906;908;830;1828
893.233362;3;34;4294967285;1037;1025;1024;858;907;908;829;1827
893.732778;3;34;4294967273;1036;1025;1023;856;908;909;829;1828
894.233121;3;33;4294967276;1036;1025;1024;859;908;908;830;1827
894.733003;3;34;4294967284;1036;1024;1023;856;907;909;830;1827
895.232874;3;33;4294967287;1036;1025;1023;859;908;910;831;1829
895.732563;2;33;4294967290;1037;1026;1024;858;909;909;830;1828
896.232536;2;34;4294967281;1036;1025;1024;858;909;910;831;1827
896.733006;3;33;4294967291;1037;1024;1024;859;909;911;831;1828
897.230664;3;34;4294967291;1037;1024;1024;859;909;910;831;1825
897.73249;3;33;4294967286;1036;1026;1023;858;909;912;830;1827
898.23337;3;34;4294967286;1036;1025;1023;859;910;911;831;1831
898.732756;3;33;4294967281;1037;1025;1024;859;911;912;836;1828
899.233492;3;33;4294967284;1037;1024;1024;859;912;913;832;1827
899.732972;3;33;4294967281;1037;1025;1024;859;912;913;831;1829
900.233281;3;33;4294967286;1038;1025;1024;859;912;913;831;1830
900.732978;3;32;4294967278;1037;1026;1025;859;913;915;831;1827
901.233692;2;33;4294967288;1037;1026;1024;859;913;914;832;1828
901.731663;3;32;4294967277;1038;1025;1024;859;913;914;832;1825
902.232718;3;32;4294967280;1037;1023;1024;858;915;915;832;1828
902.732368;3;33;4294967287;1037;1026;1024;859;914;916;832;1828
903.232797;3;32;4294967282;1037;1026;1025;859;914;916;832;1827
903.732515;4;33;4294967273;1037;1026;1024;859;915;917;832;1827
904.232601;2;32;4294967286;1037;1024;1024;858;915;916;832;1827
904.730218;2;32;4294967281;1037;1026;1025;859;917;917;832;1830
905.232676;2;31;4294967289;1037;1025;1025;859;916;919;833;1827
905.732961;2;31;4294967275;1037;1025;1024;858;917;918;832;1827
906.232357;2;32;4294967282;1037;1026;1025;859;917;918;832;1829
906.733194;3;32;4294967286;1037;1026;1024;856;918;919;833;1827
907.233144;2;33;4294967290;1038;1027;1024;859;917;919;833;1830
907.732987;3;32;4294967282;1037;1027;1025;858;918;919;833;1827
908.23421;2;31;4294967286;1037;1026;1025;858;920;920;833;1828
908.73205;3;31;4294967280;1037;1027;1025;859;919;920;834;1828
909.234116;3;31;4294967278;1037;1025;1024;858;919;921;831;1827
909.732289;2;32;4294967284;1038;1026;1024;859;921;920;834;1828
910.23269;3;31;4294967277;1037;1026;1025;858;921;920;833;1828
910.732999;3;32;4294967281;1037;1027;1025;859;921;921;835;1827
911.233481;2;31;4294967283;1037;1026;1025;858;922;922;834;1827
911.733055;2;31;4294967283;1038;1026;1026;859;922;921;833;1827
912.232478;2;31;4294967282;1038;1027;1025;859;922;923;835;1829
912.732402;3;32;4294967291;1037;1027;1025;859;923;923;834;1826
913.232055;3;30;4294967288;1037;1027;1025;859;921;923;834;1827
913.732981;3;30;4294967291;1038;1028;1025;858;923;923;835;1828
914.233355;2;30;4294967282;1037;1026;1025;859;922;924;835;1830
914.733383;3;31;4294967283;1037;1027;1025;859;923;921;835;1831
915.233107;2;30;4294967283;1037;1027;1025;859;924;924;835;1827
915.732881;2;30;4294967292;1038;1026;1025;859;924;926;835;1829
916.233395;3;30;4294967289;1037;1028;1026;859;925;925;835;1828
916.732349;2;29;4294967286;1037;1026;1026;859;925;926;835;1827
917.233047;3;29;4294967274;1037;1027;1026;858;925;926;836;1828
917.733033;1;30;4294967288;1037;1027;1026;859;925;924;836;1829
918.233207;2;30;4294967279;1038;1027;1025;859;926;926;834;1828
918.732644;2;29;4294967279;1037;1027;1025;859;925;925;836;1827
919.232291;2;29;4294967288;1036;1027;1027;859;925;927;836;1826
919.733031;3;30;4294967274;1037;1027;1026;859;927;927;835;1830
920.232981;2;30;4294967279;1037;1027;1026;859;927;928;836;1825
920.73326;2;30;4294967283;1038;1027;1026;859;927;928;836;1829
921.233367;2;29;4294967277;1037;1027;1026;859;927;928;836;1830
921.732291;3;29;4294967285;1037;1027;1026;859;927;931;832;1827
922.232837;2;30;4294967275;1035;1027;1026;859;928;929;836;1827
922.733044;2;29;4294967288;1037;1027;1027;860;928;930;835;1828
923.233034;2;29;4294967282;1037;1027;1025;859;928;930;836;1829
923.732997;2;29;4294967287;1037;1028;1025;859;929;929;836;1829
924.233555;3;28;4294967288;1037;1026;1027;859;930;931;836;1828
924.732162;3;29;4294967287;1037;1027;1026;859;929;931;836;1827
925.232942;2;29;4294967286;1037;1027;1025;860;929;931;837;1829
925.732925;2;29;4294967285;1037;1028;1026;859;930;931;838;1829
926.231512;2;29;4294967292;1038;1027;1026;859;931;931;837;1829
926.733129;3;28;4294967290;1038;1027;1025;860;932;932;836;1829
927.23234;2;28;4294967279;1037;1027;1026;860;931;932;836;1830
927.732812;3;28;4294967275;1037;1028;1026;857;931;933;837;1828
928.232433;1;28;4294967281;1037;1028;1027;858;932;933;837;1830
928.733052;2;28;4294967286;1038;1028;1027;859;932;934;835;1827
929.230119;2;27;4294967276;1037;1027;1027;859;934;933;837;1828
929.733391;2;29;4294967288;1038;1025;1026;858;933;934;837;1827
930.233544;2;27;4294967288;1038;1027;1026;859;934;933;838;1827
930.733377;2;28;4294967286;1038;1028;1027;859;934;933;837;1828
931.23321;3;27;4294967282;1037;1029;1026;860;935;934;837;1826
931.732917;2;27;4294967275;1038;1027;1025;860;935;934;838;1829
932.232463;2;27;4294967288;1038;1028;1027;859;934;936;838;1827
932.733143;2;28;4294967279;1038;1026;1026;860;936;935;837;1826
933.231973;3;27;4294967284;1038;1028;1027;859;936;936;839;1829
933.732805;2;27;4294967285;1037;1027;1027;860;936;936;838;1828
934.232999;2;27;4294967281;1038;1024;1027;859;936;936;838;1827
934.733011;2;27;4294967284;1037;1029;1027;858;938;937;838;1827
935.233136;1;26;4294967289;1037;1027;1028;859;937;937;838;1827
935.733235;2;27;4294967280;1037;1028;1027;860;936;938;838;1825
936.233184;2;27;4294967281;1037;1027;1027;859;937;937;839;1827
936.733183;1;26;4294967282;1038;1028;1026;859;938;938;839;1827
937.232804;2;27;4294967289;1039;1028;1026;858;937;938;839;1826
937.732815;2;26;4294967274;1036;1027;1026;860;938;939;839;1827
938.23306;3;26;4294967289;1037;1027;1023;860;940;938;839;1827
938.732808;2;27;4294967286;1037;1028;1027;860;940;941;838;1827
939.234058;2;27;4294967274;1037;1028;1027;860;940;939;838;1829
939.733196;1;26;4294967286;1038;1027;1027;860;941;940;838;1830
940.233368;3;26;4294967290;1037;1028;1027;859;939;940;839;1827
940.732362;2;26;4294967291;1037;1029;1026;859;940;936;840;1828
941.232793;3;26;4294967272;1037;1029;1027;859;941;940;839;1828
941.733391;1;26;4294967278;1038;1029;1026;859;940;942;840;1828
942.232363;2;26;4294967288;1037;1028;1027;860;940;942;840;1828
942.733291;3;26;4294967283;1038;1022;1027;859;941;940;840;1826
943.232717;2;25;4294967291;1037;1029;1026;859;941;942;839;1826
943.732207;3;26;4294967287;1038;1029;1027;860;941;942;840;1827
944.232367;3;25;4294967285;1038;1027;1027;859;942;943;840;1827
944.733061;3;25;4294967291;1038;1028;1027;859;941;943;840;1824
945.233972;2;25;4294967290;1037;1029;1028;856;943;944;836;1829
945.733149;2;26;4294967282;1039;1029;1028;859;943;943;840;1828
946.233946;2;25;4294967290;1038;1029;1027;860;944;944;841;1826
946.732696;2;25;4294967284;1037;1028;1028;859;943;944;840;1827
947.232597;2;25;4294967286;1037;1031;1029;859;944;944;841;1827
947.732691;2;25;4294967292;1037;1028;1024;859;944;945;841;1827
948.234262;2;24;4294967293;1033;1029;1028;860;944;945;841;1829
948.732118;2;25;4294967279;1038;1028;1028;860;945;946;841;1829
949.232679;2;26;4294967284;1037;1029;1031;860;944;946;841;1830
949.732902;2;24;4294967284;1035;1029;1028;859;945;945;841;1825
950.232207;2;25;4294967282;1039;1030;1027;860;945;946;842;1827
950.732123;2;25;4294967278;1037;1028;1029;860;946;946;841;1827
951.232112;2;25;4294967288;1038;1029;1028;859;945;947;841;1829
951.732201;2;25;4294967285;1038;1030;1029;860;946;946;842;1827
952.234156;2;25;4294967279;1038;1029;1028;860;947;948;841;1827
952.732691;3;25;4294967279;1039;1028;1028;860;946;948;841;1827
953.232982;3;24;4294967283;1039;1030;1031;860;946;947;841;1827
953.732899;2;24;4294967283;1037;1029;1029;861;941;949;842;1828
954.233534;2;23;4294967286;1038;1028;1029;860;948;949;842;1826
954.732609;2;24;4294967289;1037;1030;1029;860;948;945;841;1828
955.233391;2;24;4294967277;1038;1029;1029;860;948;949;842;1826
955.732462;2;24;4294967280;1038;1029;1029;859;949;949;843;1829
956.233113;2;23;4294967277;1038;1029;1028;860;950;949;842;1828
956.732108;1;24;4294967287;1037;1029;1029;860;950;950;841;1828
957.23313;2;23;4294967284;1039;1029;1028;860;949;949;843;1828
957.733027;2;24;4294967281;1038;1023;1028;860;950;951;842;1828
958.234027;1;23;4294967278;1038;1030;1029;857;950;950;842;1828
958.732645;2;23;4294967293;1038;1029;1029;859;950;950;842;1826
959.233801;3;24;4294967287;1038;1029;1029;859;951;950;842;1828
959.732359;1;24;4294967280;1038;1029;1029;859;951;952;842;1828
960.233659;2;23;4294967287;1038;1029;1028;859;951;951;842;1826
960.732001;2;23;4294967289;1038;1029;1029;860;952;952;842;1830
961.232675;1;23;4294967287;1038;1030;1029;860;951;951;842;1827
961.732581;2;23;4294967283;1038;1029;1028;860;951;952;842;1829
962.234264;1;23;4294967290;1038;1029;1028;860;951;953;843;1825
962.732796;2;23;4294967277;1038;1029;1029;860;952;953;842;1825
963.23424;2;22;4294967288;1037;1030;1029;858;954;954;843;1827
963.732931;2;23;4294967281;1039;1030;1030;860;953;953;844;1828
964.23354;3;23;4294967287;1038;1029;1029;860;953;954;844;1827
964.733124;2;23;4294967285;1038;1030;1029;860;955;953;843;1826
965.234102;3;23;4294967289;1038;1030;1029;860;954;954;843;1826
965.73212;2;22;4294967289;1038;1027;1029;860;954;954;844;1828
966.233116;2;22;4294967284;1038;1029;1029;860;955;954;843;1827
966.73269;2;23;4294967283;1038;1030;1029;860;954;955;844;1828
967.232221;1;22;4294967289;1039;1030;1029;860;956;955;843;1827
967.732529;1;22;4294967281;1038;1030;1029;860;955;956;843;1827
968.23193;2;22;4294967277;1038;1030;1029;860;956;956;843;1829
968.732978;1;21;4294967278;1037;1031;1028;860;955;956;843;1828
969.233827;2;21;4294967281;1038;1031;1029;860;956;955;844;1826
969.733047;2;22;4294967284;1038;1030;1029;860;957;957;844;1825
970.234381;1;22;4294967278;1037;1031;1030;860;956;958;845;1827
970.733387;2;22;4294967276;1038;1030;1030;860;957;956;844;1829
971.232468;2;21;4294967277;1037;1030;1029;860;958;957;844;1830
971.732848;1;22;4294967283;1038;1030;1029;861;958;957;845;1830
972.233783;1;21;4294967292;1037;1030;1029;860;957;958;844;1828
972.73323;2;21;4294967276;1038;1029;1031;861;957;958;844;1826
973.23386;2;21;4294967285;1038;1030;1030;860;957;956;845;1827
973.733006;2;21;4294967279;1038;1030;1030;861;959;958;847;1826
974.234199;1;22;4294967288;1038;1031;1030;860;959;958;844;1828
974.732432;2;21;4294967280;1038;1030;1029;859;958;959;845;1828
975.232941;1;22;4294967288;1038;1030;1029;861;958;958;845;1828
975.733413;1;21;4294967281;1037;1031;1030;859;959;959;845;1829
976.233772;2;21;4294967288;1038;1030;1030;859;959;959;844;1828
976.732674;0;20;4294967276;1038;1030;1029;861;959;959;845;1828
977.234279;2;21;4294967283;1038;1033;1030;860;959;960;845;1829
977.732444;2;22;4294967287;1038;1031;1029;858;960;960;845;1829
978.232232;1;21;4294967282;1038;1030;1023;861;960;960;844;1828
978.732652;2;21;4294967281;1039;1031;1031;860;961;961;846;1828
979.232876;2;20;4294967284;1040;1031;1030;860;960;960;845;1828
979.7328;2;21;4294967283;1038;1030;1029;861;962;960;846;1829
980.232606;2;21;4294967276;1038;1031;1030;860;962;961;845;1828
980.733425;1;20;4294967285;1038;1031;1030;860;962;961;845;1828
981.233835;2;21;4294967288;1039;1030;1031;860;961;963;845;1827
981.730298;2;21;4294967286;1038;1030;1030;861;962;962;845;1826
982.233202;2;20;4294967286;1033;1030;1031;861;964;963;845;1827
982.732249;2;20;4294967285;1038;1031;1030;861;962;962;846;1829
983.232165;2;21;4294967288;1038;1032;1030;860;962;961;846;1828
983.731616;1;21;4294967283;1039;1031;1030;860;963;963;846;1830
984.232947;1;21;4294967289;1039;1030;1030;860;964;962;844;1827
984.73248;1;20;4294967277;1038;1032;1036;860;964;963;846;1827
985.232636;1;20;4294967276;1038;1030;1030;859;963;959;846;1829
985.731417;2;20;4294967289;1039;1031;1031;860;964;964;845;1827
986.233441;1;20;4294967289;1038;1032;1031;860;961;964;846;1824
986.730422;2;20;4294967290;1039;1031;1030;860;964;970;846;1828
987.23183;1;19;4294967285;1038;1031;1030;861;964;965;846;1826
987.732105;1;20;4294967283;1038;1031;1030;860;964;964;848;1828
988.230839;1;20;4294967279;1038;1031;1031;860;965;966;846;1829
988.731837;1;20;4294967287;1038;1032;1031;860;965;965;847;1829
989.232092;1;21;4294967281;1038;1031;1030;861;964;965;846;1828
989.732568;1;20;4294967286;1038;1032;1031;860;964;965;847;1827
990.231159;2;20;4294967284;1038;1033;1030;863;965;966;846;1826
990.731692;2;19;4294967287;1039;1031;1032;861;967;966;847;1827
991.232412;2;20;4294967285;1039;1032;1030;861;965;966;847;1827
991.731785;2;20;4294967294;1038;1031;1030;861;966;967;846;1829
992.231543;2;19;4294967274;1039;1031;1032;860;966;966;846;1828
992.731573;2;19;4294967286;1039;1031;1031;861;966;966;847;1829
993.232113;1;20;4294967288;1039;1031;1028;860;966;970;846;1829
993.731932;1;19;4294967288;1039;1031;1031;861;968;967;845;1828
994.231768;1;19;4294967284;1042;1032;1030;860;966;973;847;1828
994.732587;2;20;4294967290;1039;1032;1031;860;967;968;847;1826
995.232761;1;19;4294967277;1040;1031;1031;861;968;968;847;1827
995.732652;1;18;4294967275;1038;1031;1030;861;969;968;847;1828
996.232762;2;19;4294967284;1038;1031;1030;860;968;968;847;1829
996.732496;2;18;4294967287;1039;1032;1031;861;968;968;847;1826
997.232109;1;20;4294967290;1039;1032;1031;860;970;969;848;1827
997.732153;1;19;4294967289;1038;1026;1030;861;969;968;848;1827
998.232515;0;19;4294967276;1039;1033;1031;860;969;968;847;1826
998.732873;1;18;4294967287;1038;1032;1031;861;969;969;848;1827
999.232985;2;19;4294967279;1038;1032;1031;860;969;969;847;1829
999.732738;1;19;4294967287;1039;1031;1031;860;969;970;847;1826
1000.232565;2;18;4294967289;1038;1033;1032;861;969;971;848;1827
1000.732156;1;19;4294967286;1038;1032;1032;860;970;970;847;1824
1001.23247;1;18;4294967285;1039;1033;1035;860;970;971;847;1828
1001.729994;1;18;4294967284;1039;1033;1032;860;971;970;848;1829
1002.231645;1;18;4294967283;1039;1033;1031;860;970;971;848;1827
1002.732574;1;18;4294967280;1039;1037;1032;860;971;971;847;1828
1003.23189;0;18;4294967281;1038;1033;1032;861;972;971;848;1829
1003.732605;0;19;4294967286;1039;1033;1032;861;973;972;848;1828
1004.231436;1;18;4294967273;1039;1034;1031;860;972;972;847;1828
1004.732165;1;18;4294967279;1039;1032;1032;859;971;972;848;1827
1005.232275;1;18;4294967280;1038;1035;1031;861;971;972;849;1827
1005.732204;1;18;4294967287;1039;1032;1032;861;971;972;848;1826
1006.231896;1;18;4294967287;1039;1034;1032;862;973;972;848;1829
1006.731964;1;18;4294967288;1039;1032;1032;861;971;973;848;1827
1007.232503;1;18;4294967280;1039;1033;1032;861;972;973;848;1827
1007.73163;1;18;4294967291;1040;1031;1032;860;974;973;848;1829
1008.23243;1;19;4294967285;1038;1033;1032;861;974;973;848;1829
1008.732041;1;17;4294967284;1038;1032;1032;861;972;974;849;1827
1009.232921;2;17;4294967282;1039;1032;1032;861;973;973;849;1826
1009.73352;2;19;4294967283;1039;1034;1032;861;974;974;848;1825
1010.23347;1;18;4294967286;1039;1032;1032;861;973;974;849;1826
1010.732443;2;18;4294967284;1039;1025;1032;861;974;974;849;1827
1011.231688;1;17;4294967279;1038;1032;1033;860;977;974;848;1826
1011.732032;1;17;4294967283;1038;1027;1033;861;974;975;849;1826
1012.232372;2;17;4294967281;1038;1033;1033;861;974;975;849;1828
1012.732581;1;17;4294967285;1039;1032;1032;860;975;974;849;1829
1013.233263;1;17;4294967276;1038;1033;1033;861;974;975;849;1827
1013.731225;1;17;4294967285;1040;1032;1033;862;972;975;849;1829
1014.231437;1;18;4294967288;1039;1032;1032;860;976;975;849;1826
1014.731629;2;16;4294967283;1038;1034;1032;860;975;976;850;1828
1015.231729;1;17;4294967286;1038;1033;1032;860;977;976;849;1827
1015.73217;1;16;4294967288;1038;1033;1033;861;976;976;849;1829
1016.232515;1;18;4294967280;1039;1033;1032;861;976;977;849;1827
1016.731886;2;17;4294967288;1039;1032;1032;861;977;977;849;1825
1017.232882;1;17;4294967272;1039;1032;1033;861;977;976;849;1827
1017.732101;2;16;4294967288;1038;1032;1033;861;978;977;850;1829
1018.231967;2;17;4294967284;1038;1033;1033;860;978;977;849;1827
1018.732774;2;17;4294967287;1039;1033;1033;860;977;978;850;1828
1019.232324;2;16;4294967286;1039;1032;1033;861;978;978;850;1827
1019.731917;2;16;4294967289;1038;1032;1033;861;979;977;850;1825
1020.232692;2;17;4294967274;1038;1034;1033;861;978;978;850;1829
1020.732576;1;16;4294967290;1039;1034;1033;861;978;977;850;1828
1021.232711;1;16;4294967279;1039;1033;1033;861;979;979;850;1830
1021.731447;0;17;4294967284;1038;1033;1034;861;978;979;850;1827
1022.232921;1;17;4294967280;1039;1034;1032;861;979;978;850;1829
1022.732284;1;16;4294967287;1039;1034;1033;861;979;976;850;1829
1023.23138;1;17;4294967289;1039;1034;1033;861;980;979;847;1828
1023.731578;1;16;4294967285;1039;1032;1033;861;982;980;849;1826
1024.233185;2;16;4294967281;1039;1034;1032;861;980;979;851;1828
1024.732713;2;17;4294967283;1039;1033;1033;861;980;979;850;1826
1025.232823;1;16;4294967288;1040;1033;1034;861;980;979;850;1826
1025.73292;1;17;4294967285;1040;1034;1033;861;979;980;850;1825
1026.232905;1;16;4294967275;1039;1034;1035;860;980;980;850;1827
1026.731465;1;16;4294967290;1041;1034;1033;861;981;981;851;1827
1027.231848;1;16;4294967291;1038;1033;1034;861;981;980;850;1829
1027.732132;1;16;4294967283;1039;1034;1034;861;981;982;849;1829
1028.231444;1;16;4294967279;1039;1034;1033;861;981;980;850;1827
1028.731628;1;16;4294967276;1039;1034;1034;861;981;981;849;1828
1029.232264;2;16;4294967289;1038;1034;1034;861;982;981;851;1827
1029.731542;1;16;4294967287;1039;1034;1034;861;982;982;847;1828
1030.232034;1;15;4294967278;1039;1033;1034;861;981;983;850;1828
1030.731448;1;16;4294967288;1039;1034;1033;861;981;982;850;1829
1031.232569;1;15;4294967286;1038;1034;1034;861;982;983;851;1826
1031.731858;0;15;4294967285;1039;1039;1033;860;982;982;851;1828
1032.231336;1;16;4294967289;1039;1034;1033;861;983;984;852;1826
1032.732296;1;14;4294967275;1039;1038;1034;861;983;983;851;1827
1033.231906;1;16;4294967286;1040;1034;1034;861;984;985;850;1829
1033.732015;1;16;4294967287;1040;1035;1035;861;984;983;851;1828
1034.232806;1;15;4294967292;1039;1035;1035;861;983;983;851;1826
1034.732641;1;16;4294967288;1040;1035;1032;858;983;984;851;1828
1035.232401;2;16;4294967291;1038;1034;1035;862;984;984;850;1827
1035.732236;1;16;4294967281;1038;1035;1033;861;984;985;852;1829
1036.232872;1;15;4294967289;1040;1034;1034;860;986;983;851;1828
1036.732896;1;15;4294967288;1039;1036;1034;861;985;984;852;1829
1037.233483;1;15;4294967277;1039;1035;1034;861;985;984;852;1828
1037.731873;0;15;4294967292;1039;1035;1034;861;985;984;852;1827
1038.233156;0;16;4294967285;1040;1034;1040;861;986;985;852;1828
1038.731589;1;15;4294967284;1040;1035;1034;862;985;984;852;1827
1039.232408;1;14;4294967284;1039;1035;1034;861;986;985;852;1828
1039.731294;1;15;4294967285;1039;1036;1034;861;987;987;852;1826
1040.232521;0;15;4294967284;1039;1035;1035;862;987;987;852;1829
1040.732352;1;14;4294967284;1039;1035;1034;861;987;984;852;1829
1041.23195;1;15;4294967288;1039;1035;1034;862;980;986;852;1828
1041.731946;0;15;4294967276;1039;1035;1035;861;988;987;852;1828
1042.232557;0;14;4294967289;1039;1035;1035;861;988;987;852;1828
1042.733002;1;15;4294967289;1039;1035;1034;861;987;987;852;1827
1043.232869;1;14;4294967289;1039;1035;1035;860;987;987;852;1829
1043.731196;1;14;4294967290;1039;1034;1034;861;987;987;852;1828
1044.231951;1;14;4294967286;1039;1034;1034;861;988;988;852;1828
1044.732228;1;14;4294967289;1039;1036;1035;862;989;988;853;1828
1045.231809;1;14;4294967285;1039;1035;1034;861;988;988;852;1830
1045.732002;0;15;4294967286;1039;1035;1035;862;988;987;852;1828
1046.232144;0;13;4294967287;1038;1038;1034;862;988;988;851;1829
1046.732884;1;14;4294967280;1039;1034;1034;861;988;988;851;1828
1047.2327;0;14;4294967277;1039;1035;1034;859;987;988;853;1828
1047.732049;1;13;4294967283;1039;1035;1034;861;988;988;852;1829
1048.232404;1;14;4294967283;1039;1036;1035;861;988;988;852;1827
1048.732048;1;14;4294967290;1038;1035;1034;861;989;988;852;1828
1049.231571;1;13;4294967286;1038;1035;1034;862;990;990;854;1829
1049.733188;1;15;4294967286;1039;1034;1034;861;989;989;853;1826
1050.233111;1;14;4294967290;1038;1035;1034;861;989;989;852;1825
1050.732756;0;14;4294967288;1039;1035;1034;861;989;989;853;1827
1051.232764;1;14;4294967287;1039;1035;1035;862;990;989;852;1823
1051.73174;1;14;4294967283;1040;1035;1035;861;990;989;853;1828
1052.231795;1;14;4294967288;1039;1035;1034;861;990;988;853;1827
1052.732204;1;14;4294967293;1039;1035;1034;862;991;990;853;1828
1053.231857;1;13;4294967288;1038;1035;1035;862;991;989;853;1829
1053.731506;1;14;4294967288;1038;1036;1035;861;990;990;853;1827
1054.232941;1;13;4294967290;1038;1035;1034;862;990;989;853;1830
1054.732468;0;14;4294967283;1039;1036;1035;862;989;991;853;1827
1055.233502;1;14;4294967286;1038;1035;1035;862;988;990;854;1827
1055.732577;1;12;4294967288;1038;1035;1033;861;991;990;853;1829
1056.231705;2;14;4294967286;1038;1034;1035;862;991;990;852;1825
1056.731945;1;13;4294967285;1039;1035;1035;861;991;990;853;1829
1057.232336;2;14;4294967285;1038;1032;1035;861;990;992;853;1828
1057.732298;1;14;4294967275;1039;1036;1036;862;991;991;853;1827
1058.233052;1;13;4294967291;1039;1034;1035;862;991;990;853;1828
1058.732598;1;13;4294967279;1038;1035;1032;861;991;991;854;1829
1059.232676;0;13;4294967282;1038;1029;1035;862;992;992;852;1827
1059.733131;0;14;4294967287;1039;1035;1034;862;992;991;854;1829
1060.232868;1;13;4294967283;1038;1035;1035;862;992;991;853;1828
1060.731832;1;13;4294967288;1039;1036;1035;861;992;992;853;1826
1061.232477;0;12;4294967276;1039;1035;1035;861;993;992;853;1829
1061.731926;0;13;4294967279;1040;1035;1035;861;993;991;854;1826
1062.232387;1;12;4294967276;1040;1036;1035;861;992;991;854;1827
1062.732654;1;13;4294967271;1039;1036;1036;861;993;992;853;1827
1063.231769;1;13;4294967288;1040;1035;1035;862;993;992;854;1829
1063.732225;1;13;4294967286;1039;1035;1035;861;992;993;853;1826
1064.232186;1;13;4294967283;1040;1035;1035;861;993;993;854;1828
1064.731782;0;12;4294967290;1040;1035;1035;861;993;992;854;1827
1065.23163;1;13;4294967285;1039;1036;1036;862;993;992;854;1829
1065.732994;1;13;4294967292;1039;1037;1035;862;993;993;854;1826
1066.232008;0;13;4294967290;1040;1036;1035;861;993;993;854;1824
1066.731817;1;14;4294967275;1039;1035;1035;861;994;992;854;1825
1067.233047;0;12;4294967284;1040;1036;1035;862;995;993;854;1826
1067.732104;1;12;4294967285;1038;1036;1035;861;995;993;855;1829
1068.232927;1;12;4294967278;1039;1036;1035;861;994;993;854;1827
1068.731882;1;13;4294967276;1039;1037;1035;862;994;994;854;1826
1069.232827;1;13;4294967287;1040;1035;1035;862;994;995;854;1827
1069.732277;1;12;4294967287;1038;1036;1036;862;995;995;855;1827
1070.232502;1;12;4294967289;1039;1038;1036;862;995;995;855;1828
1070.733036;0;13;4294967274;1039;1036;1036;862;994;994;854;1830
1071.232926;0;12;4294967283;1038;1036;1035;861;995;995;854;1829
1071.730924;0;12;4294967283;1039;1037;1036;861;996;994;855;1827
1072.232824;1;12;4294967285;1040;1036;1036;862;995;995;854;1827
1072.73313;1;12;4294967281;1039;1038;1035;861;996;995;855;1827
1073.232832;1;12;4294967277;1038;1036;1036;861;996;996;855;1828
1073.731962;0;12;4294967289;1039;1037;1035;862;995;995;854;1822
1074.231851;1;13;4294967289;1039;1036;1036;862;996;995;855;1829
1074.731658;1;13;4294967281;1039;1040;1036;862;995;996;855;1825
1075.232118;0;12;4294967277;1039;1037;1035;862;995;997;855;1829
1075.732619;0;12;4294967287;1039;1036;1035;861;996;996;855;1826
1076.231879;1;12;4294967275;1039;1037;1036;859;996;996;854;1828
1076.731585;1;12;4294967288;1038;1037;1035;861;996;997;855;1827
1077.232389;1;11;4294967289;1039;1036;1036;862;998;996;855;1828
1077.731953;1;12;4294967285;1039;1037;1036;862;998;997;855;1827
1078.232411;1;12;4294967284;1045;1036;1036;863;996;997;855;1828
1078.732785;0;12;4294967286;1040;1037;1037;861;998;998;855;1827
1079.232953;0;11;4294967289;1038;1037;1036;862;998;998;854;1827
1079.73303;1;11;4294967278;1039;1037;1035;862;997;997;855;1827
1080.232399;1;12;4294967285;1039;1036;1036;862;998;997;855;1825
1080.731664;0;11;4294967286;1039;1037;1039;861;997;997;855;1828
1081.232987;1;12;4294967287;1039;1036;1035;861;998;998;855;1830
1081.732646;0;11;4294967280;1039;1036;1035;862;998;998;855;1829
1082.232721;0;12;4294967280;1039;1036;1036;863;998;997;854;1828
1082.732412;0;11;4294967286;1040;1037;1036;862;997;1000;856;1827
1083.231782;1;12;4294967283;1039;1037;1036;862;999;998;855;1827
1083.732766;1;12;4294967280;1039;1036;1033;861;999;998;856;1829
1084.231791;1;11;4294967288;1040;1037;1037;861;998;993;856;1827
1084.73256;0;12;4294967286;1039;1036;1036;862;999;998;855;1827
1085.233084;0;11;4294967275;1039;1035;1036;862;998;998;855;1827
1085.731934;1;11;4294967293;1039;1038;1036;862;998;1000;856;1828
1086.232658;1;12;4294967281;1039;1037;1036;862;1000;999;855;1829
1086.731889;1;11;4294967276;1040;1037;1036;862;1001;1000;856;1826
1087.232769;1;11;4294967286;1039;1037;1037;862;999;999;856;1829
1087.732401;0;11;4294967280;1040;1038;1036;862;999;999;855;1826
1088.232815;0;10;4294967285;1039;1037;1036;861;999;997;856;1827
